"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11705902,"BATTERY","05",41.751277105,-87.671950894,3
11676691,"BATTERY","05",41.793395253,-87.711515563,2
11684732,"OTHER OFFENSE","05",41.910760073,-87.71170038,2
11687657,"ASSAULT","05",41.909119163,-87.712741279,1
11704159,"BATTERY","05",41.870422778,-87.624136026,1
11681957,"BURGLARY","05",41.792913934,-87.621947404,2
11698174,"BATTERY","05",41.892295316,-87.675467401,1
11692601,"CRIMINAL DAMAGE","05",41.945606268,-87.825523014,1
11677411,"BATTERY","05",41.673482117,-87.621605913,1
11693803,"DECEPTIVE PRACTICE","05",41.854529505,-87.685702859,1
11681469,"BATTERY","05",41.891404732,-87.628061509,10
11700331,"CRIMINAL DAMAGE","05",41.702938712,-87.619662566,3
11683884,"THEFT","05",41.9011102,-87.632847539,1
11676539,"CRIMINAL DAMAGE","05",41.711677674,-87.651469817,1
11708414,"OTHER OFFENSE","05",41.964863437,-87.652387549,1
11687993,"NARCOTICS","05",41.691663425,-87.624283348,1
11697551,"NARCOTICS","05",41.899683587,-87.717673947,6
11691254,"OTHER OFFENSE","05",41.949663855,-87.755626726,1
11676608,"BATTERY","05",41.89669025,-87.627187942,5
11704946,"CRIMINAL DAMAGE","05",41.765457328,-87.595836915,4
11699752,"THEFT","05",41.882980737,-87.65693728,1
11676373,"OFFENSE INVOLVING CHILDREN","05",41.672309877,-87.644510043,1
11675462,"INTERFERENCE WITH PUBLIC OFFICER","05",41.865545592,-87.723930666,2
11693722,"DECEPTIVE PRACTICE","05",41.973724193,-87.77995279,1
11691753,"THEFT","05",41.8810587,-87.760144928,1
11698689,"BATTERY","05",41.849173995,-87.717365709,5
11674106,"CRIMINAL DAMAGE","05",41.881464861,-87.665667323,1
11686866,"THEFT","05",41.901394337,-87.728725211,2
11702125,"CRIMINAL DAMAGE","05",41.891844067,-87.667167913,1
11674539,"DECEPTIVE PRACTICE","05",41.942689098,-87.650811434,1
11689081,"NARCOTICS","05",41.803959771,-87.667279497,1
11701977,"BATTERY","05",41.751837665,-87.640409801,2
11687429,"ASSAULT","05",41.764201656,-87.590063523,1
11684853,"CRIMINAL DAMAGE","05",41.846716462,-87.618588021,1
11674045,"THEFT","05",41.924222243,-87.74751857,1
11693758,"THEFT","05",41.69522655,-87.642467755,2
11678350,"CRIMINAL DAMAGE","05",41.855804922,-87.648223154,1
11694808,"DECEPTIVE PRACTICE","05",41.794583892,-87.629307346,2
11690379,"BATTERY","05",41.710142658,-87.607844911,1
11680918,"BURGLARY","05",41.974260626,-87.817966188,1
11703512,"MOTOR VEHICLE THEFT","05",41.87475411,-87.762690738,1
11700872,"THEFT","05",41.889989457,-87.621954764,2
11706790,"BATTERY","05",41.840087909,-87.608331312,1
11678796,"THEFT","05",41.692201278,-87.655197797,1
11695252,"THEFT","05",41.736259984,-87.628068782,8
11706215,"BATTERY","05",42.017676014,-87.665569188,1
11679719,"NARCOTICS","05",41.880747322,-87.724179164,1
11687040,"BURGLARY","05",41.743240897,-87.603797174,5
11682782,"CRIMINAL TRESPASS","05",41.827847132,-87.670330471,1
11682815,"DECEPTIVE PRACTICE","05",41.76680404,-87.605619683,4
11704728,"PROSTITUTION","05",41.908063084,-87.727211179,9
11696293,"BATTERY","05",41.751840317,-87.647713656,1
11673133,"BATTERY","05",41.930586286,-87.749709438,2
11687261,"BATTERY","05",41.79061156,-87.710827405,1
11690357,"ASSAULT","05",41.908430535,-87.638509526,12
11677265,"CRIMINAL DAMAGE","05",41.885106529,-87.65212608,2
11674709,"BATTERY","05",41.751205016,-87.557733012,1
11705477,"DECEPTIVE PRACTICE","05",41.94596102,-87.676834762,1
11690019,"THEFT","05",41.899621828,-87.672971561,1
11683224,"NARCOTICS","05",41.909841124,-87.752657469,1
11742027,"BURGLARY","05",41.872934148,-87.66022289,1
11704677,"BATTERY","05",41.743652508,-87.609867923,1
11692592,"THEFT","05",41.987038939,-87.794344469,1
11678507,"BATTERY","05",41.740247076,-87.608601727,3
11707615,"THEFT","05",41.892017399,-87.624165306,11
11706398,"BURGLARY","05",42.015012458,-87.665276906,3
11702675,"OTHER OFFENSE","05",41.810232303,-87.624484882,3
11696998,"DECEPTIVE PRACTICE","05",41.778987754,-87.773982236,1
11702235,"WEAPONS VIOLATION","05",41.96828488,-87.724073979,1
11694330,"CRIMINAL DAMAGE","05",41.895445293,-87.717964416,4
11682433,"OTHER OFFENSE","05",41.966391234,-87.653654567,3
11675611,"CRIMINAL DAMAGE","05",41.86641507,-87.705004143,1
11692280,"THEFT","05",41.994072755,-87.691456072,1
11683475,"CRIMINAL DAMAGE","05",41.998079545,-87.796248942,2
11687087,"THEFT","05",41.963567995,-87.656534155,1
11683303,"THEFT","05",41.989599401,-87.660256868,1
11680618,"THEFT","05",41.91034364,-87.783380838,1
11678891,"CRIMINAL DAMAGE","05",41.777130389,-87.762926398,1
11791927,"DECEPTIVE PRACTICE","05",41.677061018,-87.641882376,1
11705131,"OTHER OFFENSE","05",41.836982572,-87.718642232,4
11690164,"ASSAULT","05",41.774495045,-87.696934918,2
11691849,"BATTERY","05",41.744770536,-87.613538057,3
11698062,"DECEPTIVE PRACTICE","05",41.934037794,-87.722143461,1
11683878,"ASSAULT","05",41.745685743,-87.612003437,3
11692843,"ASSAULT","05",41.782605533,-87.638395701,1
11702719,"THEFT","05",41.742710224,-87.634088181,23
11689171,"MOTOR VEHICLE THEFT","05",41.865533721,-87.7044217,1
11692067,"CRIMINAL DAMAGE","05",41.738767402,-87.653418381,1
11696143,"BATTERY","05",41.676213523,-87.621733221,1
11707160,"THEFT","05",41.73585412,-87.658739723,2
11689793,"BATTERY","05",42.002160786,-87.665635788,1
11699904,"NARCOTICS","05",41.79006908,-87.654768679,2
11702166,"BATTERY","05",41.807570583,-87.689301125,1
11693283,"BATTERY","05",41.881118645,-87.737946215,1
11675079,"WEAPONS VIOLATION","05",41.765356327,-87.673547448,2
11689062,"THEFT","05",41.911292581,-87.636667266,1
11695655,"CRIMINAL DAMAGE","05",41.961253506,-87.697624244,1
11699257,"BATTERY","05",41.754592961,-87.741528537,24
11678249,"BATTERY","05",41.858500235,-87.734727482,1
11694837,"THEFT","05",41.967641456,-87.664205624,2
11690559,"THEFT","05",41.90352381,-87.66674162,4
11705644,"BATTERY","05",41.766677799,-87.576314575,2
11702944,"BATTERY","05",41.960619613,-87.755796176,1
11681101,"BURGLARY","05",41.68829753,-87.647118343,1
11703640,"ASSAULT","05",41.884641779,-87.728923579,1
11684111,"THEFT","05",41.884484068,-87.623213022,2
11673832,"BATTERY","05",41.690778957,-87.622378202,2
11676784,"BURGLARY","05",41.840126917,-87.71955895,1
11702703,"DECEPTIVE PRACTICE","05",41.994913946,-87.881937669,9
11697229,"THEFT","05",41.722369713,-87.671207098,1
11688662,"CRIMINAL TRESPASS","05",41.867436641,-87.62540628,1
11685759,"THEFT","05",41.808018808,-87.664959644,1
11704437,"CRIMINAL TRESPASS","05",41.841289747,-87.628142362,2
11704544,"DECEPTIVE PRACTICE","05",41.947254789,-87.653471904,5
11726698,"DECEPTIVE PRACTICE","05",41.988558252,-87.80834608,1
11700885,"THEFT","05",41.889571782,-87.685870538,1
11684549,"BATTERY","05",41.775066536,-87.666570348,1
11694956,"THEFT","05",41.754592961,-87.741528537,24
11680261,"ASSAULT","05",41.906276004,-87.670011875,7
11697739,"BATTERY","05",41.881088655,-87.720764494,7
11688330,"BATTERY","05",41.770469009,-87.637280329,1
11673824,"PUBLIC PEACE VIOLATION","05",41.692041778,-87.665923635,11
11691075,"CRIMINAL DAMAGE","05",41.829503506,-87.689910567,2
11730779,"THEFT","05",41.907751251,-87.682277701,1
11696049,"NARCOTICS","05",41.76681302,-87.658338518,2
11682582,"ASSAULT","05",41.854207007,-87.663917374,1
11703150,"OTHER OFFENSE","05",41.785044521,-87.725386586,1
11714043,"NARCOTICS","05",41.917061131,-87.687393113,4
11704449,"CRIMINAL DAMAGE","05",41.791978155,-87.622394131,1
11706137,"THEFT","05",41.795119256,-87.766254471,1
11692730,"BATTERY","05",41.894113233,-87.767924957,3
11699880,"WEAPONS VIOLATION","05",41.682261016,-87.616709852,1
11699413,"BURGLARY","05",41.783490352,-87.602754437,1
11682316,"BURGLARY","05",41.886018055,-87.633937881,2
11706687,"CRIMINAL DAMAGE","05",41.879508568,-87.681492222,1
11684572,"THEFT","05",41.868380637,-87.625847449,1
11673946,"BATTERY","05",41.973167821,-87.713495268,1
11691089,"THEFT","05",41.779109284,-87.644772518,1
11695212,"BATTERY","05",41.765604748,-87.620497036,1
11677083,"BATTERY","05",41.76432331,-87.637079178,1
11704238,"THEFT","05",41.801685706,-87.602874202,2
11690908,"BATTERY","05",41.966393303,-87.653540556,1
11704269,"BATTERY","05",41.945993442,-87.757534561,1
11704504,"CRIMINAL DAMAGE","05",41.871650236,-87.72368176,1
11689485,"THEFT","05",41.983822817,-87.781652884,1
11692254,"THEFT","05",41.71557103,-87.643055717,1
