"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11631602,"NARCOTICS","03",41.764454754,-87.633419603,1
11690082,"THEFT","03",41.774532523,-87.688399951,1
11624389,"THEFT","03",41.930101116,-87.648924417,1
11684408,"MOTOR VEHICLE THEFT","03",42.007674509,-87.679574644,1
11631449,"BATTERY","03",41.781142124,-87.675567181,1
11632980,"BATTERY","03",41.704596398,-87.64762621,1
11640580,"THEFT","03",41.883500187,-87.627876698,52
11617766,"CRIMINAL TRESPASS","03",41.877969824,-87.72619208,1
11634434,"THEFT","03",41.978257629,-87.759825767,1
11627577,"CRIMINAL DAMAGE","03",41.783036069,-87.646098128,1
11611395,"OTHER OFFENSE","03",41.756633742,-87.56147562,5
11619025,"CRIMINAL TRESPASS","03",41.9262562,-87.670870615,1
11634699,"OTHER OFFENSE","03",41.70831071,-87.624759662,1
11639511,"DECEPTIVE PRACTICE","03",41.880801792,-87.625515824,5
11632664,"NARCOTICS","03",41.876924519,-87.738829686,1
11645656,"THEFT","03",41.897796902,-87.716391788,2
11616527,"WEAPONS VIOLATION","03",41.777856806,-87.60282938,1
11634932,"CRIMINAL DAMAGE","03",41.861392804,-87.62568954,1
11633187,"THEFT","03",41.97551745,-87.729569215,3
11631911,"BATTERY","03",41.699174924,-87.622106306,1
11623852,"OTHER OFFENSE","03",41.788191223,-87.62553445,1
11647342,"OTHER OFFENSE","03",41.702651664,-87.618515881,1
11638331,"CRIMINAL TRESPASS","03",41.894167504,-87.621724757,1
11634366,"MOTOR VEHICLE THEFT","03",41.901325561,-87.752077105,4
11622287,"BATTERY","03",41.771473449,-87.59039749,2
11623391,"MOTOR VEHICLE THEFT","03",41.752107404,-87.739022663,1
11634086,"CRIMINAL DAMAGE","03",41.653792113,-87.59730973,1
11624542,"CRIMINAL DAMAGE","03",41.899590402,-87.74652425,1
11616020,"CRIMINAL DAMAGE","03",41.735262906,-87.642375934,1
11731780,"SEX OFFENSE","03",41.990870233,-87.664058033,1
11619780,"WEAPONS VIOLATION","03",41.858271062,-87.712748595,1
11642241,"BURGLARY","03",41.793722196,-87.660447242,1
11630097,"WEAPONS VIOLATION","03",41.754077765,-87.608940918,1
11641152,"BURGLARY","03",41.707298473,-87.614663009,1
11632005,"CRIMINAL DAMAGE","03",41.759238174,-87.635730382,1
11624835,"BATTERY","03",41.691609719,-87.612124612,1
11625479,"ASSAULT","03",41.885985436,-87.722506193,1
11617126,"BATTERY","03",41.753494398,-87.648971425,1
11651921,"OTHER OFFENSE","03",42.006036283,-87.661054978,3
11622570,"OTHER OFFENSE","03",41.692833841,-87.60431945,10
11621147,"CRIMINAL DAMAGE","03",41.889951816,-87.716522372,2
11634554,"CRIMINAL DAMAGE","03",41.937471871,-87.711606423,1
11648212,"CRIMINAL DAMAGE","03",41.830354044,-87.678707176,2
11615332,"NARCOTICS","03",41.707326665,-87.613029338,1
11629332,"THEFT","03",41.88946287,-87.624222942,7
11615362,"NARCOTICS","03",41.875938196,-87.725506313,1
11637267,"NARCOTICS","03",41.901623089,-87.734673845,1
11630886,"CRIMINAL DAMAGE","03",41.89138477,-87.648797987,4
11639382,"NARCOTICS","03",41.881974454,-87.731552309,4
11615413,"THEFT","03",41.799030006,-87.585505972,5
11625934,"CRIMINAL DAMAGE","03",41.953769942,-87.778022577,2
11633649,"BATTERY","03",41.803365964,-87.622682706,3
11650674,"DECEPTIVE PRACTICE","03",41.684755478,-87.640405174,1
11621917,"BATTERY","03",41.856234532,-87.712694869,5
11613514,"THEFT","03",41.90352381,-87.66674162,4
11627358,"CRIMINAL DAMAGE","03",41.885312381,-87.667573631,3
11626163,"THEFT","03",41.77789571,-87.601611744,1
11661024,"DECEPTIVE PRACTICE","03",41.731482758,-87.653209445,1
11640218,"OTHER OFFENSE","03",41.821818569,-87.698117482,1
11633008,"BATTERY","03",41.756467423,-87.560004274,2
11640140,"MOTOR VEHICLE THEFT","03",42.017911569,-87.678351077,1
11614390,"THEFT","03",41.736259984,-87.628068782,9
11627154,"THEFT","03",41.834761307,-87.672948858,1
11649083,"ROBBERY","03",41.865969347,-87.71541293,1
11633135,"THEFT","03",41.882545904,-87.730628888,2
11614656,"CRIMINAL DAMAGE","03",41.712956988,-87.681822585,1
11628878,"OTHER OFFENSE","03",41.821182269,-87.628550134,2
11621919,"DECEPTIVE PRACTICE","03",41.909934386,-87.785026544,1
11631637,"OTHER OFFENSE","03",41.652770533,-87.603658995,1
11613517,"BATTERY","03",41.732429048,-87.585553602,2
11616382,"WEAPONS VIOLATION","03",41.794614135,-87.645167671,1
11610993,"DECEPTIVE PRACTICE","03",41.789536418,-87.726847584,1
11636631,"DECEPTIVE PRACTICE","03",41.884156374,-87.672682817,1
11612558,"THEFT","03",41.885729587,-87.625821329,6
11640638,"ASSAULT","03",41.871976801,-87.727831271,1
11640180,"NARCOTICS","03",41.881063794,-87.730587733,2
11616209,"CRIMINAL DAMAGE","03",41.917042179,-87.736635084,1
11628968,"BATTERY","03",41.892260249,-87.747006374,2
11610108,"THEFT","03",41.891404732,-87.628061509,7
11621667,"BATTERY","03",41.783052547,-87.741222911,1
11618518,"STALKING","03",41.744026552,-87.600900796,1
11640470,"THEFT","03",41.899342952,-87.690565361,1
11617166,"WEAPONS VIOLATION","03",41.772616417,-87.583844254,2
11640093,"CRIMINAL DAMAGE","03",41.84746524,-87.728381774,1
11624483,"THEFT","03",41.762396918,-87.668603857,1
11639744,"WEAPONS VIOLATION","03",41.837621452,-87.726801123,1
11618934,"CRIMINAL DAMAGE","03",41.910126331,-87.763022398,1
11640234,"OTHER OFFENSE","03",41.896252678,-87.709931118,1
11611584,"THEFT","03",41.697623029,-87.595770258,2
11611376,"MOTOR VEHICLE THEFT","03",41.79024448,-87.629193485,2
11622237,"MOTOR VEHICLE THEFT","03",41.755134374,-87.58497125,1
11639931,"CRIMINAL DAMAGE","03",41.945723325,-87.808230816,1
11631036,"BATTERY","03",41.895852251,-87.734731416,1
11634234,"CRIMINAL DAMAGE","03",41.880154994,-87.770515674,1
11638915,"BATTERY","03",41.759538767,-87.559260016,1
11614341,"THEFT","03",41.751717281,-87.567002336,2
11634323,"DECEPTIVE PRACTICE","03",41.885181734,-87.671082112,2
11625151,"BURGLARY","03",41.965835517,-87.669361306,1
11630698,"BATTERY","03",41.880775433,-87.627029031,8
11622494,"THEFT","03",41.941583877,-87.723593108,1
11621191,"NARCOTICS","03",41.93260903,-87.702535717,1
11646714,"THEFT","03",41.909549618,-87.676171975,2
11632760,"BATTERY","03",41.802501506,-87.656302636,2
11625091,"BATTERY","03",41.671700459,-87.638100178,1
11632560,"BATTERY","03",41.99313112,-87.711833853,1
11616127,"DECEPTIVE PRACTICE","03",41.885487535,-87.726422045,15
11640423,"BATTERY","03",41.776086596,-87.611926844,1
11638112,"BATTERY","03",41.750706929,-87.602741498,1
11635238,"NARCOTICS","03",41.953644107,-87.728147091,1
11634418,"THEFT","03",41.946724511,-87.691501175,2
11622540,"THEFT","03",41.929375334,-87.70736702,1
11614673,"THEFT","03",41.877503109,-87.690358314,2
11633754,"CRIMINAL DAMAGE","03",41.780188244,-87.618341034,1
11654065,"ASSAULT","03",41.806037238,-87.658821908,2
11619168,"BATTERY","03",41.761261874,-87.634564888,1
11628230,"BATTERY","03",41.74621174,-87.635406033,2
11622394,"BATTERY","03",41.721627204,-87.624485177,8
11612227,"NARCOTICS","03",41.749666642,-87.644013507,1
11621222,"MOTOR VEHICLE THEFT","03",41.798773587,-87.653778334,1
11633756,"MOTOR VEHICLE THEFT","03",41.792316704,-87.620784213,1
11615706,"BATTERY","03",41.714462956,-87.604924818,1
11618093,"NARCOTICS","03",41.880751096,-87.723855981,17
11618727,"CRIMINAL DAMAGE","03",41.926588569,-87.762387059,1
11616373,"BATTERY","03",41.89043126,-87.687914889,1
11612198,"BATTERY","03",41.845785946,-87.729461932,1
11620609,"BATTERY","03",41.909636288,-87.745300725,2
11617498,"BATTERY","03",41.766161865,-87.562692028,3
11629919,"OTHER OFFENSE","03",41.807640478,-87.741579759,1
11628628,"ASSAULT","03",41.696763368,-87.628009805,1
11631834,"CRIMINAL DAMAGE","03",41.942324246,-87.670505828,1
11612461,"BATTERY","03",41.937709178,-87.766466806,1
