"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11667890,"CRIMINAL DAMAGE","04",41.75507853,-87.676833903,1
11663973,"THEFT","04",41.994126092,-87.687754824,1
11655273,"THEFT","04",41.91058325,-87.726353375,1
11661839,"BATTERY","04",41.747265241,-87.572251548,1
11657516,"ASSAULT","04",41.834402962,-87.727943364,1
11646355,"THEFT","04",41.910592743,-87.711713025,1
11694619,"THEFT","04",41.782569181,-87.79118013,1
11661941,"ASSAULT","04",41.697313943,-87.622053577,1
11671408,"OTHER OFFENSE","04",41.756271258,-87.633420565,1
11697047,"NARCOTICS","04",41.876196592,-87.724035116,6
11652932,"CRIMINAL DAMAGE","04",41.87289689,-87.694538793,1
11646980,"MOTOR VEHICLE THEFT","04",41.878962554,-87.688801432,3
11666104,"CRIMINAL DAMAGE","04",41.745066906,-87.60137267,3
11645092,"CRIMINAL DAMAGE","04",41.909664252,-87.742728815,11
11652436,"ASSAULT","04",41.693320271,-87.669176428,3
11660550,"OTHER OFFENSE","04",41.954535555,-87.651221802,2
11648428,"DECEPTIVE PRACTICE","04",41.861947352,-87.723832676,1
11667432,"ROBBERY","04",41.911072279,-87.641533857,1
11663602,"BATTERY","04",41.904850889,-87.770603732,1
11660258,"BATTERY","04",41.677800201,-87.64295433,1
11664088,"OTHER OFFENSE","04",41.749460005,-87.72089612,4
11653744,"CRIMINAL DAMAGE","04",41.846896771,-87.626884307,2
11663669,"BATTERY","04",41.670585591,-87.637083671,1
11642776,"PUBLIC PEACE VIOLATION","04",41.874441638,-87.720681099,2
11663053,"NARCOTICS","04",41.865921476,-87.708089182,2
11655387,"BATTERY","04",41.748926157,-87.70236927,1
11644621,"WEAPONS VIOLATION","04",41.784484203,-87.657053213,3
11641941,"CRIMINAL DAMAGE","04",41.885371369,-87.744164498,2
11658120,"BURGLARY","04",41.800710055,-87.66719579,1
11660709,"ASSAULT","04",41.830954079,-87.630703226,2
11667609,"NARCOTICS","04",41.86775051,-87.700820372,2
11660515,"BATTERY","04",41.65637093,-87.602333926,2
11665634,"DECEPTIVE PRACTICE","04",41.873907046,-87.725430093,8
11651978,"NARCOTICS","04",41.964630488,-87.724759616,1
11668900,"NARCOTICS","04",41.884644137,-87.728850109,1
11665270,"THEFT","04",41.80708496,-87.591933846,1
11645775,"ASSAULT","04",41.772574537,-87.638295029,1
11668321,"BATTERY","04",41.872900723,-87.694241348,3
11659061,"BATTERY","04",41.751476233,-87.56501525,2
11654310,"DECEPTIVE PRACTICE","04",41.909152038,-87.652675042,4
11650922,"THEFT","04",41.742849882,-87.629095949,1
11657144,"THEFT","04",41.943122315,-87.649365938,6
