"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11563938,"THEFT","01",41.882423124,-87.679108703,3
11558102,"BATTERY","01",41.909005481,-87.694513234,1
11587815,"THEFT","01",42.008532139,-87.667887228,1
11577089,"THEFT","01",41.981670754,-87.815089142,1
11562423,"NARCOTICS","01",41.750940757,-87.625185222,8
11578873,"ASSAULT","01",41.887230464,-87.644288442,1
11571384,"INTERFERENCE WITH PUBLIC OFFICER","01",41.918711651,-87.76551063,4
11570264,"BATTERY","01",41.671493473,-87.642915577,1
11577455,"THEFT","01",41.980426688,-87.659982016,1
11556172,"CRIMINAL TRESPASS","01",41.698431548,-87.532867206,1
11557837,"ASSAULT","01",41.752006389,-87.612522704,2
11563849,"BURGLARY","01",41.935967936,-87.736936486,1
11586559,"THEFT","01",41.972617333,-87.663373937,1
11577726,"CRIMINAL DAMAGE","01",41.865526383,-87.723930848,2
11570524,"DECEPTIVE PRACTICE","01",41.99830743,-87.673615093,1
11571689,"THEFT","01",41.932862434,-87.641702699,1
11554615,"CRIMINAL DAMAGE","01",41.883094432,-87.679891391,3
11566608,"ASSAULT","01",41.76971848,-87.584270226,1
11553459,"NARCOTICS","01",41.883322654,-87.729086575,1
11558067,"BATTERY","01",41.949828443,-87.74320371,1
11574616,"CRIMINAL DAMAGE","01",41.711201787,-87.663410803,5
11561182,"CRIMINAL DAMAGE","01",41.800356,-87.667188454,1
11552901,"OFFENSE INVOLVING CHILDREN","01",41.992197733,-87.68110146,1
11583244,"DECEPTIVE PRACTICE","01",41.808676568,-87.604357357,1
11572656,"BATTERY","01",41.90938704,-87.765016492,2
11577929,"OTHER OFFENSE","01",41.902821488,-87.707747675,2
11576546,"NARCOTICS","01",41.792919144,-87.693775007,1
11581974,"CRIMINAL DAMAGE","01",41.885451698,-87.7120229,2
11580851,"DECEPTIVE PRACTICE","01",41.654386583,-87.603600504,2
11565544,"BATTERY","01",41.800739982,-87.658686752,1
11557564,"THEFT","01",41.935563863,-87.64554357,1
11574835,"THEFT","01",41.890053025,-87.628704402,5
11579278,"OTHER OFFENSE","01",41.80755014,-87.748590044,3
11569102,"BATTERY","01",41.991141887,-87.660299473,1
11576534,"WEAPONS VIOLATION","01",41.789938376,-87.653548966,1
11566434,"ASSAULT","01",41.844162699,-87.695199039,1
11562099,"ASSAULT","01",41.74907084,-87.574718487,1
11570027,"THEFT","01",41.884493832,-87.627021129,19
11556107,"DECEPTIVE PRACTICE","01",41.884276844,-87.622098929,1
11554432,"SEX OFFENSE","01",41.744300592,-87.643858375,2
11577746,"BATTERY","01",41.749385386,-87.556490622,1
11564402,"BURGLARY","01",41.835686337,-87.620644613,1
11557425,"DECEPTIVE PRACTICE","01",41.872709056,-87.624187857,9
11564174,"ASSAULT","01",41.809665375,-87.673503791,1
11556425,"THEFT","01",41.971727447,-87.841039983,1
11577219,"THEFT","01",41.882381731,-87.629412971,11
11558547,"BATTERY","01",41.886337253,-87.620687893,7
11577357,"NARCOTICS","01",41.87528403,-87.724275108,9
11553423,"OTHER OFFENSE","01",41.918689792,-87.708966903,1
11571292,"CRIMINAL DAMAGE","01",41.879779001,-87.724254458,2
11580078,"CRIMINAL DAMAGE","01",41.849221741,-87.691504128,1
11562002,"ROBBERY","01",41.894886472,-87.627501647,1
11560647,"THEFT","01",41.770144808,-87.648174955,1
11581098,"DECEPTIVE PRACTICE","01",41.889828942,-87.75296729,1
11577331,"ROBBERY","01",41.993772393,-87.677160296,1
11572971,"THEFT","01",41.967493767,-87.676168795,1
11576749,"THEFT","01",41.775904511,-87.631711355,1
11559525,"DECEPTIVE PRACTICE","01",41.715096209,-87.673409775,1
11564253,"CRIMINAL DAMAGE","01",41.772736882,-87.585063613,2
11579495,"NARCOTICS","01",41.866200165,-87.723168162,17
11572987,"NARCOTICS","01",41.885083555,-87.725794219,2
11563611,"CRIMINAL DAMAGE","01",41.685852769,-87.663944751,1
11556946,"MOTOR VEHICLE THEFT","01",41.793257287,-87.630469674,2
11582053,"ROBBERY","01",41.667902296,-87.640373646,1
11557111,"DECEPTIVE PRACTICE","01",41.786552107,-87.722981621,1
11567645,"BATTERY","01",41.814377178,-87.604476134,7
11564318,"OTHER OFFENSE","01",41.91128838,-87.701900688,2
11556534,"THEFT","01",41.858467962,-87.630244273,1
11575107,"BATTERY","01",41.702666667,-87.603871491,1
11562286,"OTHER OFFENSE","01",41.86190658,-87.717731772,1
11570317,"WEAPONS VIOLATION","01",41.789606912,-87.655972636,1
11576446,"NARCOTICS","01",41.924179217,-87.653566283,1
11571065,"DECEPTIVE PRACTICE","01",42.000107009,-87.682643126,1
11573074,"NARCOTICS","01",41.863881686,-87.716567422,1
11570760,"BATTERY","01",41.779013043,-87.615597022,2
11553405,"DECEPTIVE PRACTICE","01",41.881556538,-87.627758535,9
11554368,"NARCOTICS","01",41.924416977,-87.654791085,2
11553245,"NARCOTICS","01",41.863924955,-87.706816383,1
11552856,"BATTERY","01",41.752829334,-87.565039426,2
11573288,"ASSAULT","01",41.956320914,-87.732555587,1
11556305,"CRIMINAL TRESPASS","01",41.750320089,-87.666383069,1
11553667,"BATTERY","01",41.973339203,-87.653132052,2
11571355,"DECEPTIVE PRACTICE","01",41.772894903,-87.696895746,1
11588944,"DECEPTIVE PRACTICE","01",41.96036794,-87.685010942,1
11558109,"THEFT","01",41.70058357,-87.643853189,1
11556080,"THEFT","01",41.743662642,-87.561246242,1
11567700,"BATTERY","01",41.803481688,-87.611315202,1
11568822,"OTHER OFFENSE","01",41.725800267,-87.598114943,1
11565689,"NARCOTICS","01",41.863815655,-87.726322336,1
11571919,"BATTERY","01",41.968368626,-87.716630608,1
11561449,"NARCOTICS","01",41.890812893,-87.75055643,1
11576323,"DECEPTIVE PRACTICE","01",41.953796757,-87.717120355,1
11566674,"BATTERY","01",41.788158289,-87.62910631,1
11577646,"THEFT","01",41.98990994,-87.809284003,1
11579040,"OTHER OFFENSE","01",41.78708434,-87.641599763,1
11563189,"BATTERY","01",41.774664088,-87.693278174,1
11579859,"THEFT","01",41.887443597,-87.651028879,1
11571087,"CRIMINAL DAMAGE","01",41.751717281,-87.567002336,1
11565393,"BATTERY","01",41.865939142,-87.715409549,1
11555097,"BATTERY","01",41.729497895,-87.656805957,1
11579202,"BATTERY","01",42.018697444,-87.690181752,2
11556897,"BATTERY","01",41.936335635,-87.650710119,1
11563961,"THEFT","01",41.895545059,-87.637841159,1
11557348,"THEFT","01",41.938554681,-87.768194131,2
11568842,"THEFT","01",41.846820192,-87.647298713,1
11558484,"ROBBERY","01",41.776138133,-87.708800688,1
11565005,"INTERFERENCE WITH PUBLIC OFFICER","01",41.721623049,-87.624701342,3
11581288,"CRIMINAL DAMAGE","01",41.806370921,-87.613861276,1
11570957,"NARCOTICS","01",41.757497574,-87.55771589,3
11575356,"THEFT","01",41.930556125,-87.726943158,2
11571815,"THEFT","01",41.747991527,-87.574181512,1
11554067,"THEFT","01",41.917949802,-87.677628988,1
