"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11585614,"MOTOR VEHICLE THEFT","02",41.765696901,-87.615903076,1
11590787,"OTHER OFFENSE","02",41.759589645,-87.563155513,1
11586738,"CRIMINAL DAMAGE","02",41.881953724,-87.700136828,1
11591257,"ASSAULT","02",41.805354506,-87.7284113,2
11589040,"THEFT","02",41.876121224,-87.641003973,2
11586378,"THEFT","02",41.867346388,-87.632166244,4
11587353,"BATTERY","02",41.895445293,-87.717964416,5
11588147,"OTHER OFFENSE","02",41.876933506,-87.72069769,2
11588865,"OTHER OFFENSE","02",41.704920081,-87.620541531,2
11583832,"BATTERY","02",41.691109057,-87.667877437,1
11593944,"CRIMINAL DAMAGE","02",41.848549403,-87.626979903,2
11588016,"ASSAULT","02",41.954679115,-87.7092628,1
11594741,"NARCOTICS","02",41.854491211,-87.695533184,1
11589935,"ASSAULT","02",41.897609537,-87.706623154,1
11590661,"OTHER OFFENSE","02",41.765686335,-87.688165983,1
11594181,"OTHER OFFENSE","02",41.758970818,-87.624778076,2
11591615,"DECEPTIVE PRACTICE","02",41.820248497,-87.616020877,2
11584188,"MOTOR VEHICLE THEFT","02",41.74751621,-87.558884097,1
11588182,"THEFT","02",41.729330833,-87.606094055,1
11588337,"OTHER OFFENSE","02",41.762917434,-87.67992824,1
11591873,"ROBBERY","02",41.750832464,-87.605224746,5
11583634,"ASSAULT","02",41.980639456,-87.65510293,2
11585413,"THEFT","02",41.946212132,-87.646579678,9
11591749,"BATTERY","02",41.893549731,-87.766622386,1
11591808,"BATTERY","02",41.962423434,-87.708282737,1
11594822,"NARCOTICS","02",41.684802236,-87.66262671,1
11588103,"PUBLIC PEACE VIOLATION","02",41.751599476,-87.650127627,2
11592223,"THEFT","02",41.928559123,-87.712203782,2
11584208,"NARCOTICS","02",41.751905171,-87.553326867,2
11594900,"NARCOTICS","02",41.765503706,-87.684487601,1
11584878,"ROBBERY","02",41.745869517,-87.552784306,1
11589170,"BATTERY","02",41.794325001,-87.624693192,2
11593064,"BATTERY","02",41.935253194,-87.721058681,1
11587333,"THEFT","02",41.712166955,-87.615110545,1
11590228,"BATTERY","02",41.851093546,-87.706449773,5
11582863,"MOTOR VEHICLE THEFT","02",41.973933238,-87.706883093,1
11585526,"THEFT","02",42.015696235,-87.815129461,1
11583362,"ASSAULT","02",41.876014524,-87.738511324,1
11585266,"THEFT","02",41.883148173,-87.743560636,2
11586157,"THEFT","02",41.907961862,-87.648198442,1
11589290,"BATTERY","02",41.895969036,-87.637160727,5
11592738,"THEFT","02",41.732821527,-87.585560041,1
11590130,"BATTERY","02",41.909697966,-87.775256272,1
11595199,"OTHER OFFENSE","02",41.826363084,-87.63297685,2
11584246,"THEFT","02",41.945576638,-87.730333333,1
11593828,"OTHER OFFENSE","02",42.017939019,-87.682211128,1
11586952,"WEAPONS VIOLATION","02",41.808560815,-87.613855113,1
11592386,"ASSAULT","02",41.879784993,-87.723832113,2
11589078,"SEX OFFENSE","02",41.74806235,-87.682801662,1
11589593,"CRIMINAL TRESPASS","02",41.867234113,-87.641254066,1
11586551,"THEFT","02",41.806592382,-87.703931138,1
11593049,"BATTERY","02",41.919377249,-87.780437287,1
11588409,"ASSAULT","02",41.789368273,-87.672960261,1
11582698,"BATTERY","02",41.757002819,-87.651481371,1
11593247,"THEFT","02",41.726361035,-87.65306931,1
